"titlelink","lengthnum","viewnum","text","coin","upload","uplink","tags","type"
"<a href='https://www.bilibili.com/video/BV1Wt411h7Gm' target='_blank'>【燃向打戏|衔接踩点|群像混剪】一刀毙命I was born ready(建议耳机食用)</a>",224,349360,8644,12985,2019-01-22,"<a href='https://space.bilibili.com/32348150' target='_blank'>没心。</a>","白敬亭,吴磊,邓伦,刘昊然,白宇,杨幂,罗云熙,朱一龙,踩点",TRUE
"<a href='https://www.bilibili.com/video/BV1ds411M72r' target='_blank'>完整版已出看评论置顶「夜神|润玉」个人打戏|这人怎么笑起来都这么温柔【罗云熙】君临天下</a>",91,627609,6207,12781,2018-08-09,"<a href='https://space.bilibili.com/2055730' target='_blank'>LilLiAN-喵</a>","润玉,香蜜沉沉烬如霜,罗云熙,影视混剪,夜神",FALSE
"<a href='https://www.bilibili.com/video/BV1j4411t7qU' target='_blank'>【御繁华全集】【真人剧情向】【陈坤 / 杨紫】【刘昊然/罗云熙】</a>",3884,155650,11332,12768,2019-05-01,"<a href='https://space.bilibili.com/391039550' target='_blank'>查先生_</a>","陈坤,刘昊然,杨紫,罗云熙,影视剪辑,御繁华,剧情向",TRUE
"<a href='https://www.bilibili.com/video/BV1Y7411T7jN' target='_blank'>【罗云熙】处  处  惨</a>",199,270568,3708,12613,2020-02-25,"<a href='https://space.bilibili.com/21786331' target='_blank'>林百歌</a>","香蜜沉沉烬如霜,罗云熙,翻唱,搞笑,全民音乐UP主,明星",FALSE
"<a href='https://www.bilibili.com/video/BV1aW411Z7hx' target='_blank'>【罗云熙 | 润玉】润玉：反派什么的不干了啦！</a>",92,270665,1970,12532,2018-09-05,"<a href='https://space.bilibili.com/94178993' target='_blank'>罗云熙FansClub</a>","润玉,香蜜沉沉烬如霜,罗云熙,小鱼仙倌,古装,剪辑",FALSE
"<a href='https://www.bilibili.com/video/BV1Ax411X7b4' target='_blank'>【罗云熙|容齐|'眼'技大赏|山鬼】怼脸舔屏向混剪 我喜欢的名场面都在这儿了</a>",284,287872,10215,12388,2019-07-01,"<a href='https://space.bilibili.com/70732409' target='_blank'>轻飘飘的大笛子</a>","罗云熙,容齐,白发,百万剪辑师挑战",FALSE
"<a href='https://www.bilibili.com/video/BV1e7411S7bs' target='_blank'>淮上《破云2吞海》 全配音伪电影〡第二卷〡只解千山唤行客,谁知身是未归魂</a>",446,145974,3352,12275,2020-04-03,"<a href='https://space.bilibili.com/93812372' target='_blank'>紫醉小迷兒</a>","宋威龙,杨洋,刘昊然,杨幂,罗云熙,吞海,淮上,景向谁依,葱花鱼,吴雩,陈张太康,步重华",TRUE
"<a href='https://www.bilibili.com/video/BV1r741157Ay' target='_blank'>高虐慎入《我等你到三十五岁》悲伤的人慎点【张若昀X罗云熙】赠：十叹惊世爱纨绔</a>",360,726363,2975,12237,2020-02-11,"<a href='https://space.bilibili.com/432533304' target='_blank'>御兔好哇塞</a>","张若昀,罗云熙,我等你到三十五岁,南康白起,催泪向,情人节一起嗑CP,BE,影视剪影",TRUE
"<a href='https://www.bilibili.com/video/BV18W411k7Ku' target='_blank'>【旭凤x润玉】痴情关（高甜无虐和谐版，涉及生子，请避雷！）</a>",268,339026,533,12120,2018-09-16,"<a href='https://space.bilibili.com/4391200' target='_blank'>月惜影</a>","旭凤,润玉,罗云熙,旭润,生子,高甜",TRUE
"<a href='https://www.bilibili.com/video/BV1W4411u7t4' target='_blank'>【天官赐福】全员剧情向||对我来说，风光无限的是你，跌落尘埃的也是你。重点是你，而不是怎样的你。</a>",1451,565604,3255,12117,2019-06-22,"<a href='https://space.bilibili.com/32442445' target='_blank'>晓笙十三</a>","陈瑶,陈晓,天官赐福,吴磊,李易峰,杨洋,胡歌,朱一龙,影视剪辑,墨香铜臭",TRUE
"<a href='https://www.bilibili.com/video/BV1uE411P78v' target='_blank'>【罗云熙 | 古装仪态】吹灭小山河 | 在他山眉海目间，寻到风花雪月</a>",185,389486,4411,12109,2020-03-22,"<a href='https://space.bilibili.com/12094174' target='_blank'>流云游弋</a>","润玉,香蜜沉沉烬如霜,罗云熙,上官透,容齐,古装混剪",FALSE
"<a href='https://www.bilibili.com/video/BV1NE411y7DW' target='_blank'>「罗云熙｜混剪｜现代」也许是吸血鬼罗云熙的无限可能</a>",91,326147,8577,12049,2019-10-17,"<a href='https://space.bilibili.com/14375674' target='_blank'>潋玉缘</a>","罗云熙,明星,混剪",FALSE
"<a href='https://www.bilibili.com/video/BV1k5411p7RE' target='_blank'>大家好，我是陈坤的弟弟，我也终于找回自己的B站账号了！</a>",352,748376,13281,11911,2020-06-10,"<a href='https://space.bilibili.com/406517693' target='_blank'>甘子七</a>","张震,锦户亮,陈坤,李栋旭,罗云熙,童年恶搞大会,严屹宽,柳乐优弥,王大陆",TRUE
"<a href='https://www.bilibili.com/video/BV1AZ4y1u7gA' target='_blank'>【奥利奥丨双LEO】囍丨小妈文学观察记录(赠清雨)</a>",177,262183,2060,11582,2020-07-08,"<a href='https://space.bilibili.com/2290343' target='_blank'>风之翼者</a>","吴磊,罗云熙,奥利奥,双LEO",TRUE
"<a href='https://www.bilibili.com/video/BV17s411c7Ly' target='_blank'>【罗云熙】【刘亦菲】润玉X赵灵儿丨桃花岛丨赠：爱酱</a>",162,279378,3517,11419,2018-08-29,"<a href='https://space.bilibili.com/1663608' target='_blank'>好燃啊灯</a>","润玉,刘亦菲,罗云熙,赵灵儿",TRUE
"<a href='https://www.bilibili.com/video/BV1Cx411R7ED' target='_blank'>【60位古装群像】倾城一笑 || 你的美不止诗词几句</a>",199,1081104,7779,11280,2019-06-30,"<a href='https://space.bilibili.com/14568362' target='_blank'>柯仙人</a>","影视混剪,群像,古装,倾城一笑,混剪",TRUE
"<a href='https://www.bilibili.com/video/BV1pE411T7XJ' target='_blank'>【罗云熙】编号89757|你的机器人男友|混剪|科幻|踩点</a>",242,121620,2609,11187,2020-03-10,"<a href='https://space.bilibili.com/6831615' target='_blank'>强扭瓜蘸酱</a>","罗云熙,机器人,科幻,明星,编号89757,立追星flag,女友向,混剪",FALSE
"<a href='https://www.bilibili.com/video/BV1d4411A7ff' target='_blank'>【继后X皇子/太后X新帝】【容齐X独孤伽罗】【罗云熙X陈乔恩】(年下养成) ~攻心计~</a>",662,120416,2667,11184,2019-06-11,"<a href='https://space.bilibili.com/8427587' target='_blank'>雪戩</a>","陈乔恩,罗云熙,容齐,羅云熙,容齊,陳喬恩,白髮王妃,独孤伽罗,獨孤皇后,獨孤伽羅",TRUE
"<a href='https://www.bilibili.com/video/BV1K4411b78e' target='_blank'>【双LEO|奥利奥】殊徒 番外 润玉篇|浓情淡如你（吴磊X罗云熙）</a>",268,186604,2441,11039,2019-04-27,"<a href='https://space.bilibili.com/2940581' target='_blank'>初白s</a>","润玉,吴磊,罗云熙,师徒年下,剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1UW411m7Qx' target='_blank'>【润玉】【罗云熙】纯怼脸-一颦一笑抬眉落目皆是美</a>",272,616482,9522,10947,2018-10-02,"<a href='https://space.bilibili.com/28015169' target='_blank'>夕夕宸</a>","润玉,罗云熙,影视剪辑,古装,美貌,电视剧,国产",FALSE
"<a href='https://www.bilibili.com/video/BV1Nb411n7GF' target='_blank'>【浮生若梦】大梦三生，该醒了（罗云熙×赵丽颖×刘学义×钟欣桐）</a>",1113,188871,4119,10932,2019-03-17,"<a href='https://space.bilibili.com/15971066' target='_blank'>铅_華</a>","润玉,罗云熙,赵丽颖,碧瑶,玉无心,仙乐,刘学义,钟欣桐,斩荒",TRUE
"<a href='https://www.bilibili.com/video/BV1V4411v7VP' target='_blank'>【A爆】一个演员，是怎么做到每一帧都是名场面的</a>",327,3380335,48317,10863,2019-05-08,"<a href='https://space.bilibili.com/399553470' target='_blank'>霓虹的零零散散New</a>","陈星旭,罗云熙,朱一龙,肖战,影视剪辑,剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1Bt411u7Z6' target='_blank'>《真人版哪吒之魔童降世》 罗云熙 | 吴磊 | 胡歌 | 刘亦菲 这大概是年龄差最大的奥利奥&藕丙剪辑了</a>",147,183480,1196,10817,2019-08-03,"<a href='https://space.bilibili.com/4103361' target='_blank'>齐晨子</a>","吴磊,哪吒,刘亦菲,胡歌,罗云熙,奥利奥,双Leo",TRUE
"<a href='https://www.bilibili.com/video/BV1ss411c7xK' target='_blank'>【罗云熙】天帝玉风姿仪态篇</a>",258,507959,13491,10723,2018-08-29,"<a href='https://space.bilibili.com/3068482' target='_blank'>红袖白土豆</a>","润玉,古风,夜神,古装男神,思美人兮",FALSE
"<a href='https://www.bilibili.com/video/BV1m4411H7Zk' target='_blank'>【low君】吐槽《白发》：爱情保卫战之失忆少女追爱记，论狗血我还没有怕过谁！</a>",609,749954,7945,10647,2019-05-31,"<a href='https://space.bilibili.com/34189415' target='_blank'>low君热剧</a>","电视剧解说,罗云熙,搞笑,电视剧白发,张雪迎,李治廷,吐槽,经超,爱情",FALSE
"<a href='https://www.bilibili.com/video/BV1gJ411L79t' target='_blank'>【吴磊X罗云熙/配音剧】二哈和他的白猫师尊-前世篇 【奥利奥|双leo】</a>",296,179523,2209,10599,2020-01-05,"<a href='https://space.bilibili.com/8604410' target='_blank'>贤爱rainbow龙</a>","吴磊,罗云熙,奥利奥,双leo,二哈和他的白猫师尊,燃晚,全能打卡挑战",TRUE
"<a href='https://www.bilibili.com/video/BV1vx411d7wm' target='_blank'>天地难容 | 少年不识爱恨一生最心动</a>",127,309328,3215,10540,2019-06-27,"<a href='https://space.bilibili.com/10492799' target='_blank'>夷陵王祖贤</a>","润玉,罗云熙,肖战,影视混剪,天地难容,古装,混剪,剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV1rK4y1x7K3' target='_blank'>逻辑烂！硬解释也不通！硬核吐槽《月上重火》（第2期）</a>",476,979801,10215,10505,2020-06-10,"<a href='https://space.bilibili.com/203337614' target='_blank'>开心嘴炮</a>","月上重火,陈钰琪,电视剧解说,罗云熙,影评,搞笑,吐槽,剧评杂谈,甜宠,古装,爱情",TRUE
"<a href='https://www.bilibili.com/video/BV1Ej411f78W' target='_blank'>【罗云熙】【迪丽热巴】【润玉×凤九｜三生缘起完整版大电影｜虐恋仙侠剧】再续前缘</a>",5493,113832,22146,10365,2020-02-23,"<a href='https://space.bilibili.com/112367120' target='_blank'>璇玑宫小魇兽</a>","润玉,罗云熙,迪丽热巴,情人节一起嗑CP,剪辑",TRUE
"<a href='https://www.bilibili.com/video/BV17C4y1h7c9' target='_blank'>【飞云系】黑科技圆梦‖只要你点头，我就是你的（陈飞宇x罗云熙）</a>",240,191039,1643,10214,2020-07-15,"<a href='https://space.bilibili.com/175826689' target='_blank'>奶茶真好喝芽</a>","陈飞宇,润玉,罗云熙,飞云系,上官透,路平,宁缺",TRUE
"<a href='https://www.bilibili.com/video/BV1oE411T7YL' target='_blank'>【杨紫×罗云熙×陈晓】两只前夫一台戏【楔子】</a>",279,123858,4656,10182,2020-03-10,"<a href='https://space.bilibili.com/6100397' target='_blank'>跑掉的琴码</a>","锦觅,陈晓,润玉,杨紫,罗云熙,小说,锦玉,两只前夫一台戏,白夭夭,我的休夫日常",TRUE
"<a href='https://www.bilibili.com/video/BV1zE411Q7PC' target='_blank'>把血洗b站两大美强惨的成长历程剪到一块会发生什么？up:上头了!肖战×魏无羡|罗云熙×润玉|台词|燃虐向</a>",215,834516,15727,10111,2019-10-03,"<a href='https://space.bilibili.com/429908172' target='_blank'>水煮滚滚怪</a>","润玉,罗云熙,魏无羡,肖战,影视混剪,古装,虐,混剪,燃,台词",TRUE
"<a href='https://www.bilibili.com/video/BV1sJ411c7zq' target='_blank'>【双LEO |奥利奥】吴磊 x 罗云熙 ——性转倚天屠龙记之父辈爱情【杨逍 x 纪晓芙】</a>",428,196092,5152,10103,2019-09-15,"<a href='https://space.bilibili.com/10289985' target='_blank'>沉迷于男色的浮木</a>","吴磊,罗云熙,影视剪辑,创作新秀奖,奥利奥,逍芙",TRUE
"<a href='https://www.bilibili.com/video/BV18t411Q7sT' target='_blank'>【罗云熙】【刘昊然】师徒 上丨天地无念丨赠爱酱</a>",353,138309,1893,10081,2018-12-05,"<a href='https://space.bilibili.com/1663608' target='_blank'>好燃啊灯</a>","萧平旌,润玉,刘昊然,罗云熙,吕归尘,白龙",TRUE
"<a href='https://www.bilibili.com/video/BV1St411z79E' target='_blank'>奥利奥双leo吴磊x罗云熙，魔界少主x天族太子，胡歌/飞蓬x朱一龙/夜尊客串，御龙吟</a>",353,225780,2843,10059,2018-12-29,"<a href='https://space.bilibili.com/3966859' target='_blank'>-魔君</a>","润玉,吴磊,胡歌,罗云熙,朱一龙,影视剪辑,奥利奥,拉郎,再见2018",TRUE
"<a href='https://www.bilibili.com/video/BV13E411a7xs' target='_blank'>【天官赐福|花怜】肖战X罗云熙||最忠诚的信徒X最落魄的神官（拼拼凑凑时长10min）</a>",586,152118,3948,9704,2019-10-26,"<a href='https://space.bilibili.com/20148084' target='_blank'>路飞的妙龄老母亲</a>","天官赐福,罗云熙,肖战,谢怜,花城,花怜,悦神,墨香铜臭",TRUE
"<a href='https://www.bilibili.com/video/BV1oJ411m7J4' target='_blank'>【狐情入骨】第一集|水仙剧|黑白魏无羡打架，你觉得谁会赢|肖战|魏无羡×夷陵老祖|高甜|自制剧|这又是一个全新的故事</a>",516,131588,7536,9616,2019-11-19,"<a href='https://space.bilibili.com/250210171' target='_blank'>彬爷s</a>","肖战,战羡,肖战魏无羡,水仙,高甜,同人",FALSE
"<a href='https://www.bilibili.com/video/BV1QW411d72J' target='_blank'>【罗云熙】【天帝润玉】来自天堂的魔鬼｜无法抽离一直地坠落（个人暗黑舔颜向）</a>",151,289841,5583,9573,2018-09-08,"<a href='https://space.bilibili.com/4888973' target='_blank'>清眸含鹿</a>","润玉,香蜜沉沉烬如霜,罗云熙,影视剪辑,个人向",FALSE
"<a href='https://www.bilibili.com/video/BV1L54y1X7Mm' target='_blank'>【飞云系】【燃晚】殊途·与君同归去丨皓衣行 陈飞宇 罗云熙</a>",332,173215,1467,9543,2020-05-03,"<a href='https://space.bilibili.com/511347004' target='_blank'>沈莉安lian</a>","陈飞宇,罗云熙,皓衣行,飞云系,楚晚宁,燃晚,二哈和他的白猫师尊,墨燃,影视剪影",TRUE
"<a href='https://www.bilibili.com/video/BV1w4411K7f4' target='_blank'>【Alpha群像】燃向超A踩点||众生臣服，为我信徒||Believer【总攻集结】</a>",126,324489,3346,9495,2019-06-11,"<a href='https://space.bilibili.com/66319022' target='_blank'>酥糖茶叶</a>","陈星旭,黄景瑜,吴磊,白宇,罗云熙,易烊千玺,朱一龙,Alpha群像,超A踩点",TRUE
"<a href='https://www.bilibili.com/video/BV13t4y197m1' target='_blank'>【反派男主上官透】魔改月上丨罗云熙上官透</a>",180,80672,2839,9428,2020-06-21,"<a href='https://space.bilibili.com/1663608' target='_blank'>好燃啊灯</a>","月上重火,罗云熙,影视剪辑,上官透,月火少侠才艺大会",FALSE
"<a href='https://www.bilibili.com/video/BV1R4411K7q5' target='_blank'>【罗云熙】【白敬亭】病弱皇帝X忠心护卫丨容齐X顾南衣丨送给夜夜子</a>",241,188270,1911,9417,2019-06-07,"<a href='https://space.bilibili.com/1663608' target='_blank'>好燃啊灯</a>","白敬亭,罗云熙,容齐,顾南衣",TRUE
"<a href='https://www.bilibili.com/video/BV16W41167d2' target='_blank'>【罗云熙|天帝的衣柜】夜神润玉十二套造型全盘点|十二风华鉴</a>",224,321952,4294,9341,2018-09-19,"<a href='https://space.bilibili.com/4120592' target='_blank'>七木Lith</a>","润玉,香蜜沉沉烬如霜,罗云熙,夜神,天帝的衣柜",FALSE
"<a href='https://www.bilibili.com/video/BV1E4411F7LR' target='_blank'>【家有仙夫】   罗云熙X贾玲</a>",257,343401,3731,9301,2019-07-08,"<a href='https://space.bilibili.com/167485296' target='_blank'>老张Chris</a>","贾玲,润玉,罗云熙,搞笑,春花,爱情",TRUE
"<a href='https://www.bilibili.com/video/BV1rW411k7A1' target='_blank'>【罗云熙】【润玉】大梦三生｜个人燃向台词｜虐向剧情回忆</a>",387,190685,4953,9206,2018-09-16,"<a href='https://space.bilibili.com/4888973' target='_blank'>清眸含鹿</a>","润玉,香蜜沉沉烬如霜,罗云熙,影视剪辑,个人向",FALSE
"<a href='https://www.bilibili.com/video/BV13s411T7SG' target='_blank'>【罗云熙】夜神润玉 个人燃向丨燃尽人间色丨赠：爱酱夜酱</a>",190,293387,4776,9179,2018-08-11,"<a href='https://space.bilibili.com/1663608' target='_blank'>好燃啊灯</a>","润玉,罗云熙,影视混剪,影视编辑推荐,夜神,编辑推荐",FALSE
"<a href='https://www.bilibili.com/video/BV1PE411X72p' target='_blank'>淮上《破云2吞海》 全配音伪电影〡第一卷〡你的名字永刻地底，我的灵魂向死而生</a>",397,168074,3017,9149,2019-10-04,"<a href='https://space.bilibili.com/93812372' target='_blank'>紫醉小迷兒</a>","宋威龙,陈伟霆,杨洋,罗云熙,张艺兴,肖战,明星,吞海,破云,淮上,景向谁依",TRUE
"<a href='https://www.bilibili.com/video/BV1KW411S7Nf' target='_blank'>【罗云熙】【陈瑶】消失的爱人丨申赫X杨晓柔</a>",568,113564,3337,9143,2018-09-27,"<a href='https://space.bilibili.com/1663608' target='_blank'>好燃啊灯</a>","陈瑶,罗云熙,申赫,杨晓柔",TRUE
"<a href='https://www.bilibili.com/video/BV1CE411a712' target='_blank'>【古装虐心CP混剪】八憾两恨 意难平 件件戳心 你我皆无可奈何【1080P】</a>",276,420580,3464,9114,2019-10-26,"<a href='https://space.bilibili.com/17251282' target='_blank'>挽豆荚</a>","步步惊心,知否知否应是绿肥红瘦,延禧攻略,如懿传,东宫,影视剪辑,CP群像,灵魂摆渡黄泉,将军在上",TRUE
"<a href='https://www.bilibili.com/video/BV1et411Z7aM' target='_blank'>【男Omega群像||国产x欧美】老子才是这条街最O的仔</a>",239,1720213,10573,8978,2018-10-15,"<a href='https://space.bilibili.com/89742122' target='_blank'>番茄今天考证了吗</a>","抖森,张国荣,罗云熙,朱一龙,影视混剪,莱昂纳多,尊龙,詹一美,瑟兰迪尔,小雀斑,群像",TRUE
